"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","商業地","36201","徳島県","徳島市","藍場町","徳島","8",16000000,"520000","","100",160000,"ほぼ台形","9.8","","","","","店舗","南西","国道",30.0,"商業地域",80,400,"平成29年第３四半期","",""
2,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","藍場町","徳島","6",21000000,"","","125",,"台形","7.6","270","昭和36年","ＲＣ","店舗","店舗","南西","国道",29.5,"商業地域",80,400,"平成29年第２四半期","",""
3,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","藍場町","徳島","4",240000000,"","","520",,"台形","21.0","2000㎡以上","昭和54年","ＲＣ","事務所","事務所","北東","国道",32.0,"商業地域",80,600,"平成26年第２四半期","",""
4,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","秋田町","阿波富田","13",39000000,"","","260",,"長方形","13.0","300","平成10年","鉄骨造","住宅、店舗","","西","市道",19.5,"商業地域",80,400,"平成28年第２四半期","",""
5,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","秋田町","阿波富田","12",80000000,"","","140",,"ほぼ長方形","6.3","890","平成3年","鉄骨造","共同住宅、店舗","その他","東","市道",19.4,"商業地域",80,400,"平成28年第１四半期","",""
6,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","秋田町","徳島","16",6600000,"","","90",,"ほぼ長方形","5.7","400","昭和53年","鉄骨造","駐車場、店舗","店舗","東","市道",20.0,"商業地域",80,400,"平成30年第２四半期","","調停・競売等"
7,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","秋田町","徳島","16",45000000,"","","170",,"ほぼ長方形","7.5","630","昭和43年","ＲＣ","共同住宅、店舗","","東","市道",20.0,"商業地域",80,400,"平成30年第１四半期","",""
8,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","秋田町","徳島","15",57000000,"","","100",,"ほぼ長方形","7.0","300","昭和62年","鉄骨造","店舗","","東","市道",20.0,"商業地域",80,400,"平成27年第３四半期","",""
9,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","秋田町","徳島","14",110000000,"","","230",,"不整形","11.0","1100","平成3年","ＳＲＣ","店舗","店舗","東","市道",20.0,"商業地域",80,400,"平成26年第２四半期","",""
10,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","秋田町","徳島","16",28000000,"","","145",,"ほぼ長方形","5.5","350","昭和49年","ＲＣ","住宅、店舗","","東","市道",20.0,"商業地域",80,400,"平成26年第１四半期","",""
11,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","秋田町","徳島","15",77000000,"","","115",,"ほぼ長方形","5.5","450","昭和60年","鉄骨造","住宅、店舗","","西","市道",20.0,"商業地域",80,400,"平成26年第１四半期","",""
12,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","秋田町","徳島","15",63000000,"","","140",,"長方形","7.8","510","平成3年","鉄骨造","共同住宅","","東","市道",8.0,"商業地域",80,400,"平成26年第１四半期","",""
13,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","秋田町","徳島","15",45000000,"","","140",,"長方形","7.8","510","平成3年","鉄骨造","共同住宅、店舗","","東","市道",8.0,"商業地域",80,400,"平成25年第３四半期","",""
14,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","秋田町","二軒屋","10",170000000,"","","210",,"不整形","8.3","","平成29年","","住宅","住宅","東","市道",20.0,"商業地域",80,400,"平成29年第２四半期","",""
15,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","秋田町","二軒屋","9",10000000,"","","110",,"長方形","5.5","25","昭和59年","木造","住宅","住宅","東","市道",16.0,"商業地域",80,400,"平成26年第４四半期","",""
16,"宅地(土地)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","9",1900000,"170000","","35",51000,"ほぼ長方形","4.3","","","","","その他","西","市道",4.7,"第１種住居地域",60,200,"平成30年第２四半期","",""
17,"宅地(土地)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","15",16000000,"230000","","230",70000,"ほぼ長方形","19.8","","","","","その他","南東","市道",3.7,"第１種住居地域",60,200,"平成30年第２四半期","",""
18,"宅地(土地)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","13",14000000,"180000","","250",55000,"ほぼ長方形","28.9","","","","","その他","西","市道",4.2,"第１種住居地域",60,200,"平成30年第２四半期","",""
19,"宅地(土地)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","15",7400000,"140000","","170",43000,"ほぼ長方形","9.9","","","","","事務所","東","市道",3.7,"第１種住居地域",60,200,"平成29年第４四半期","",""
20,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","14",21000000,"","","145",,"ほぼ長方形","14.0","105","平成28年","木造","住宅","住宅","西","道路",4.8,"第１種中高層住居専用地域",60,200,"平成29年第２四半期","",""
21,"宅地(土地)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","18",9000000,"170000","","175",51000,"長方形","8.6","","","","","","南","市道",4.0,"第１種中高層住居専用地域",60,200,"平成29年第１四半期","",""
22,"宅地(土地)","宅地見込地","36201","徳島県","徳島市","鮎喰町","鮎喰","8",24000000,"80000","","990",24000,"ほぼ長方形","27.3","","","","","","西","道路",4.4,"第１種住居地域",60,200,"平成28年第４四半期","",""
23,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","9",600000,"","","35",,"ほぼ長方形","7.0","35","戦前","木造","","その他","北","市道",5.8,"第１種住居地域",60,200,"平成27年第４四半期","",""
24,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","14",17000000,"","","100",,"不整形","","90","平成27年","木造","住宅","住宅","南","私道",5.0,"第１種住居地域",60,200,"平成27年第４四半期","",""
25,"宅地(土地)","商業地","36201","徳島県","徳島市","鮎喰町","鮎喰","13",20000000,"260000","","250",79000,"ほぼ台形","13.5","","","","","事務所","北","国道",23.0,"近隣商業地域",80,200,"平成27年第４四半期","",""
26,"宅地(土地)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","13",12000000,"230000","","175",69000,"長方形","9.8","","","","","","東","市道",5.3,"第１種中高層住居専用地域",60,200,"平成27年第４四半期","",""
27,"宅地(土地)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","13",8800000,"160000","","175",50000,"長方形","10.0","","","","","","東","市道",5.3,"第１種中高層住居専用地域",60,200,"平成27年第４四半期","",""
28,"宅地(土地)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","15",3000000,"30000","","330",9100,"不整形","15.0","","","","","","接面道路無","",,"第１種住居地域",60,200,"平成27年第２四半期","",""
29,"宅地(土地)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","15",1600000,"30000","","175",9100,"台形","13.0","","","","","","接面道路無","",,"第１種住居地域",60,200,"平成27年第２四半期","",""
30,"宅地(土地)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","12",13000000,"120000","","370",36000,"ほぼ長方形","10.6","","","","","住宅","南","市道",6.0,"第１種住居地域",60,200,"平成27年第１四半期","",""
31,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","13",26000000,"","","150",,"ほぼ長方形","6.3","110","平成26年","木造","住宅","住宅","北","市道",3.5,"第１種中高層住居専用地域",60,200,"平成26年第３四半期","",""
32,"宅地(土地)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","19",9000000,"180000","","165",54000,"ほぼ長方形","14.1","","","","","住宅","北","市道",4.0,"第１種中高層住居専用地域",60,200,"平成26年第２四半期","",""
33,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","13",8400000,"","","90",,"ほぼ長方形","8.5","85","昭和56年","木造","住宅","","東","市道",5.0,"第１種中高層住居専用地域",50,200,"平成26年第１四半期","",""
34,"宅地(土地)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","13",9500000,"180000","","175",55000,"ほぼ長方形","9.5","","","","","","東","市道",5.5,"第１種中高層住居専用地域",60,200,"平成26年第１四半期","",""
35,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","12",8600000,"","","380",,"ほぼ長方形","10.0","220","昭和42年","ＲＣ","住宅、店舗","","南","市道",6.0,"第１種住居地域",60,200,"平成26年第１四半期","","調停・競売等"
36,"宅地(土地)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","13",8000000,"160000","","165",48000,"長方形","10.0","","","","","","北東","市道",5.3,"第１種中高層住居専用地域",60,200,"平成25年第４四半期","",""
37,"宅地(土地)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","17",1600000,"35000","","150",11000,"長方形","15.6","","","","","","西","市道",4.1,"第１種住居地域",60,200,"平成25年第２四半期","",""
38,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","鮎喰町","鮎喰","11",12000000,"","","140",,"ほぼ長方形","9.8","125","平成7年","木造","住宅","","南西","市道",2.5,"第１種住居地域",60,200,"平成25年第１四半期","",""
39,"農地","","36201","徳島県","徳島市","鮎喰町","","",3000000,"","","560",,"","","","","","","","","",,"",,,"平成27年第１四半期","",""
40,"宅地(土地)","住宅地","36201","徳島県","徳島市","安宅","徳島","30分?60分",18000000,"240000","","250",73000,"ほぼ長方形","16.3","","","","","住宅","東","市道",3.7,"第１種住居地域",60,200,"平成30年第２四半期","",""
41,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","安宅","徳島","30分?60分",23000000,"","","170",,"ほぼ整形","10.0","135","平成13年","木造","住宅","住宅","北","市道",5.0,"第１種住居地域",60,200,"平成30年第１四半期","",""
42,"宅地(土地)","住宅地","36201","徳島県","徳島市","安宅","徳島","30分?60分",100000000,"150000","","2000㎡以上",45000,"不整形","25.2","","","","","その他","東","市道",4.4,"第１種住居地域",60,200,"平成29年第２四半期","",""
43,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","安宅","徳島","29",22000000,"","","170",,"ほぼ長方形","9.0","210","昭和61年","軽量鉄骨造","住宅、店舗","","南","県道",24.0,"近隣商業地域",80,200,"平成28年第４四半期","",""
44,"宅地(土地)","住宅地","36201","徳島県","徳島市","安宅","徳島","30分?60分",10000000,"230000","","140",71000,"ほぼ台形","13.0","","","","","その他","北","市道",4.0,"第１種住居地域",60,200,"平成28年第３四半期","",""
45,"宅地(土地)","住宅地","36201","徳島県","徳島市","安宅","徳島","28",12000000,"280000","","140",85000,"長方形","8.0","","","","","","北","市道",6.0,"準工業地域",60,200,"平成28年第３四半期","",""
46,"宅地(土地)","住宅地","36201","徳島県","徳島市","安宅","徳島","30分?60分",17000000,"250000","","230",76000,"ほぼ正方形","16.0","","","","","住宅","南東","市道",9.0,"第１種住居地域",60,200,"平成27年第４四半期","",""
47,"宅地(土地)","住宅地","36201","徳島県","徳島市","安宅","徳島","30分?60分",17000000,"300000","","190",90000,"不整形","19.0","","","","","その他","北西","私道",3.0,"近隣商業地域",80,200,"平成27年第３四半期","","隣地の購入"
48,"宅地(土地)","住宅地","36201","徳島県","徳島市","安宅","徳島","30分?60分",11000000,"200000","","185",60000,"ほぼ長方形","8.0","","","","","住宅","北西","市道",3.0,"第１種住居地域",,,"平成27年第３四半期","",""
49,"宅地(土地)","住宅地","36201","徳島県","徳島市","安宅","徳島","30分?60分",19000000,"260000","","230",80000,"ほぼ長方形","14.0","","","","","住宅","東","市道",8.4,"第１種住居地域",60,200,"平成27年第２四半期","",""
50,"中古マンション等","","36201","徳島県","徳島市","安宅","徳島","28",1000000,"","１Ｋ","20",,"","","","昭和60年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"平成27年第２四半期","未改装",""
51,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","安宅","徳島","27",2000000,"","","110",,"ほぼ整形","5.5","75","","木造","住宅","住宅","北","市道",2.0,"第１種住居地域",60,200,"平成27年第１四半期","",""
52,"宅地(土地)","住宅地","36201","徳島県","徳島市","安宅","徳島","28",9900000,"220000","","145",68000,"ほぼ正方形","12.0","","","","","","南","市道",3.5,"第１種住居地域",60,200,"平成26年第２四半期","",""
53,"中古マンション等","","36201","徳島県","徳島市","安宅","徳島","28",360000,"","１Ｋ","20",,"","","","昭和60年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"平成26年第２四半期","未改装",""
54,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","安宅","徳島","26",140000000,"","","650",,"不整形","26.6","1100","平成18年","鉄骨造","共同住宅、事務所、その他","","西","市道",5.0,"商業地域",80,400,"平成26年第１四半期","",""
55,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","安宅","徳島","30分?60分",14000000,"","","185",,"ほぼ長方形","18.0","75","平成12年","木造","住宅","住宅","南西","市道",5.8,"第１種住居地域",60,200,"平成26年第１四半期","",""
56,"中古マンション等","","36201","徳島県","徳島市","安宅","徳島","28",2800000,"","１ＤＫ","20",,"","","","昭和60年","ＲＣ","住宅","","","",,"準工業地域",60,200,"平成26年第１四半期","改装済",""
57,"宅地(土地)","住宅地","36201","徳島県","徳島市","安宅","徳島","30分?60分",11000000,"240000","","150",73000,"ほぼ長方形","17.0","","","","","","北","市道",3.0,"近隣商業地域",80,200,"平成25年第４四半期","",""
58,"宅地(土地)","商業地","36201","徳島県","徳島市","安宅","徳島","29",16000000,"300000","","170",90000,"長方形","15.5","","","","","","西","市道",15.0,"近隣商業地域",80,200,"平成25年第２四半期","",""
59,"宅地(土地)","住宅地","36201","徳島県","徳島市","飯谷町","地蔵橋","1H30?2H",820000,"87000","","30",26000,"不整形","15.0","","","","","その他","西","県道",9.0,"市街化調整区域",70,200,"平成27年第３四半期","",""
60,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","飯谷町","地蔵橋","1H30?2H",5200000,"","","270",,"ほぼ長方形","12.0","310","昭和55年","鉄骨造","その他","","南西","県道",9.0,"市街化調整区域",,,"平成26年第１四半期","",""
61,"林地","","36201","徳島県","徳島市","飯谷町","","",1300000,"","","1600",,"","","","","","","","","",,"",,,"平成27年第４四半期","",""
62,"農地","","36201","徳島県","徳島市","飯谷町","","",5300000,"","","370",,"","","","","","","","","",,"",,,"平成27年第１四半期","",""
63,"林地","","36201","徳島県","徳島市","飯谷町","","",1500000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"平成26年第２四半期","",""
64,"宅地(土地)","住宅地","36201","徳島県","徳島市","伊賀町","阿波富田","15",15000000,"270000","","185",80000,"ほぼ長方形","9.5","","","","","住宅","東","市道",3.0,"第１種住居地域",60,200,"平成27年第４四半期","",""
65,"宅地(土地)","住宅地","36201","徳島県","徳島市","伊賀町","徳島","24",5500000,"260000","","70",78000,"ほぼ長方形","5.0","","","","","その他","南","私道",2.0,"第１種住居地域",60,200,"平成28年第４四半期","","私道を含む取引"
66,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","一宮町","鮎喰","1H?1H30",17000000,"","","740",,"不整形","","270","平成10年","鉄骨造","住宅","住宅","西","道路",3.0,"市街化調整区域",70,200,"平成30年第１四半期","","調停・競売等"
67,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","一宮町","府中(徳島)","1H?1H30",3000000,"","","165",,"ほぼ整形","21.5","70","","木造","住宅","その他","北","県道",6.5,"市街化調整区域",70,200,"平成28年第１四半期","",""
68,"宅地(土地)","住宅地","36201","徳島県","徳島市","一宮町","府中(徳島)","1H?1H30",3000000,"31000","","330",9200,"ほぼ長方形","17.4","","","","","","北","私道",5.5,"市街化調整区域",70,200,"平成27年第２四半期","",""
69,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","一宮町","文化の森","1H?1H30",17000000,"","","430",,"ほぼ台形","18.0","175","平成12年","木造","住宅","住宅","東","私道",12.0,"市街化調整区域",70,200,"平成27年第３四半期","",""
70,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","一宮町","文化の森","1H?1H30",13000000,"","","2000㎡以上",,"不整形","","105","昭和56年","木造","住宅","住宅","西","私道",12.0,"市街化調整区域",70,200,"平成27年第３四半期","","私道を含む取引"
71,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","一宮町","文化の森","1H?1H30",5600000,"","","330",,"ほぼ正方形","17.7","155","昭和53年","ＲＣ","住宅、倉庫","","北","道路",5.4,"市街化調整区域",70,200,"平成26年第４四半期","",""
72,"宅地(土地)","住宅地","36201","徳島県","徳島市","一宮町","文化の森","1H?1H30",2000000,"20000","","330",6100,"ほぼ長方形","20.0","","","","","","北","道路",8.0,"市街化調整区域",70,200,"平成25年第３四半期","",""
73,"林地","","36201","徳島県","徳島市","一宮町","","",200000,"","","330",,"","","","","","","","","",,"",,,"平成28年第１四半期","",""
74,"林地","","36201","徳島県","徳島市","一宮町","","",800000,"","","2200",,"","","","","","","","","",,"",,,"平成27年第４四半期","",""
75,"農地","","36201","徳島県","徳島市","一宮町","","",1500000,"","","3000",,"","","","","","","","","",,"",,,"平成27年第２四半期","",""
76,"農地","","36201","徳島県","徳島市","一宮町","","",11000000,"","","2800",,"","","","","","","","","",,"",,,"平成27年第２四半期","",""
77,"林地","","36201","徳島県","徳島市","一宮町","","",600000,"","","200",,"","","","","","","","","",,"",,,"平成26年第４四半期","",""
78,"農地","","36201","徳島県","徳島市","一宮町","","",850000,"","","570",,"","","","","","","","","",,"",,,"平成25年第３四半期","",""
79,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","一番町","徳島","5",32000000,"","","145",,"長方形","7.5","460","昭和56年","ＲＣ","住宅、共同住宅、店舗","住宅","南東","市道",10.6,"商業地域",80,400,"平成29年第４四半期","",""
80,"宅地(土地)","住宅地","36201","徳島県","徳島市","伊月町","阿波富田","9",13000000,"300000","","145",90000,"ほぼ台形","10.7","","","","","住宅","東","市道",4.0,"商業地域",80,400,"平成29年第４四半期","",""
81,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","伊月町","阿波富田","6",17000000,"","","240",,"ほぼ整形","12.0","85","昭和36年","木造","住宅","","南西","市道",6.0,"商業地域",80,400,"平成25年第４四半期","",""
82,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","伊月町","阿波富田","12",40000000,"","","350",,"長方形","12.4","115","昭和51年","木造","住宅","","東","市道",7.9,"商業地域",80,400,"平成25年第３四半期","",""
83,"宅地(土地)","住宅地","36201","徳島県","徳島市","伊月町","徳島","21",30000000,"340000","","290",100000,"長方形","","","","","","住宅","南東","市道",6.0,"第１種住居地域",60,200,"平成27年第３四半期","",""
84,"中古マンション等","","36201","徳島県","徳島市","伊月町","徳島","14",27000000,"","３ＬＤＫ","95",,"","","","","ＲＣ","住宅","","","",,"商業地域",80,400,"平成25年第３四半期","未改装",""
85,"中古マンション等","","36201","徳島県","徳島市","伊月町","徳島","14",13000000,"","３ＬＤＫ","80",,"","","","","ＲＣ","住宅","","","",,"商業地域",80,400,"平成25年第３四半期","未改装",""
86,"中古マンション等","","36201","徳島県","徳島市","伊月町","徳島","14",22000000,"","３ＬＤＫ","80",,"","","","","ＲＣ","住宅","","","",,"商業地域",80,400,"平成25年第３四半期","未改装",""
87,"宅地(土地)","住宅地","36201","徳島県","徳島市","伊月町","徳島","16",34000000,"280000","","400",84000,"ほぼ整形","13.0","","","","","","東","市道",7.9,"商業地域",80,400,"平成25年第１四半期","",""
88,"宅地(土地)","住宅地","36201","徳島県","徳島市","伊月町","徳島","16",15000000,"280000","","175",85000,"ほぼ長方形","7.0","","","","","","東","市道",7.9,"商業地域",80,400,"平成25年第１四半期","",""
89,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","伊月町","二軒屋","8",13000000,"","","100",,"不整形","","105","平成5年","鉄骨造","店舗","店舗","南東","市道",11.1,"第１種住居地域",60,200,"平成27年第１四半期","",""
90,"宅地(土地)","工業地","36201","徳島県","徳島市","応神町","吉成","11",32000000,"100000","","1000",30000,"ほぼ整形","40.0","","","","","","東","市道",15.0,"市街化調整区域",70,200,"平成26年第３四半期","",""
91,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","応神町中原","吉成","16",1500000,"","","300",,"ほぼ長方形","20.0","125","昭和47年","木造","住宅","住宅","西","道路",2.5,"市街化調整区域",70,200,"平成28年第４四半期","","調停・競売等"
92,"農地","","36201","徳島県","徳島市","応神町中原","","",6000000,"","","2000",,"","","","","","","","","",,"",,,"平成27年第２四半期","",""
93,"農地","","36201","徳島県","徳島市","応神町中原","","",2200000,"","","720",,"","","","","","","","","",,"",,,"平成26年第４四半期","",""
94,"農地","","36201","徳島県","徳島市","応神町中原","","",7500000,"","","2400",,"","","","","","","","","",,"",,,"平成26年第３四半期","",""
95,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町東貞方","吉成","17",8400000,"140000","","200",42000,"ほぼ長方形","14.0","","","","","","南","市道",5.4,"市街化調整区域",70,200,"平成30年第１四半期","",""
96,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町東貞方","吉成","20",7600000,"150000","","170",44000,"ほぼ正方形","13.0","","","","","","南","市道",6.0,"市街化調整区域",70,200,"平成29年第１四半期","",""
97,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町東貞方","吉成","21",6000000,"44000","","450",13000,"ほぼ長方形","18.8","","","","","","南東","市道",3.2,"市街化調整区域",70,200,"平成28年第４四半期","",""
98,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町東貞方","吉成","21",8700000,"150000","","185",47000,"ほぼ正方形","14.0","","","","","住宅","南","道路",6.0,"市街化調整区域",70,200,"平成28年第３四半期","",""
99,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町東貞方","吉成","21",6500000,"98000","","220",30000,"ほぼ長方形","","","","","","住宅","北","道路",5.0,"市街化調整区域",70,200,"平成28年第２四半期","","私道を含む取引"
100,"宅地(土地)","宅地見込地","36201","徳島県","徳島市","応神町東貞方","吉成","26",10000000,"23000","","1400",7000,"ほぼ長方形","13.0","","","","","","北","市道",4.0,"市街化調整区域",70,200,"平成27年第３四半期","",""
101,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町東貞方","吉成","22",7000000,"90000","","260",27000,"ほぼ長方形","13.5","","","","","住宅","北西","市道",4.2,"市街化調整区域",70,200,"平成27年第２四半期","",""
102,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町東貞方","吉成","20",6100000,"82000","","250",25000,"袋地等","2.5","","","","","住宅","西","県道",4.5,"市街化調整区域",70,200,"平成27年第１四半期","",""
103,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町東貞方","吉成","23",7800000,"120000","","220",36000,"不整形","9.3","","","","","住宅","南東","市道",4.5,"市街化調整区域",,,"平成26年第２四半期","",""
104,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町東貞方","吉成","21",8400000,"170000","","165",50000,"ほぼ正方形","12.8","","","","","住宅","南","市道",6.0,"市街化調整区域",,,"平成26年第２四半期","",""
105,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町東貞方","吉成","22",8400000,"150000","","185",45000,"ほぼ長方形","13.0","","","","","住宅","北","市道",5.0,"市街化調整区域",70,200,"平成26年第１四半期","",""
106,"宅地(土地と建物)","商業地","36201","徳島県","徳島市","応神町東貞方","吉成","15",70000000,"","","1500",,"ほぼ整形","49.0","320","平成13年","木造","店舗","","北","県道",17.0,"市街化調整区域",,,"平成25年第４四半期","",""
107,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町東貞方","吉成","16",15000000,"130000","","390",39000,"ほぼ長方形","18.7","","","","","","西","市道",7.5,"市街化調整区域",,,"平成25年第４四半期","",""
108,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町東貞方","吉成","23",8900000,"120000","","240",37000,"ほぼ整形","","","","","","","北西","市道",4.5,"市街化調整区域",,,"平成25年第２四半期","",""
109,"農地","","36201","徳島県","徳島市","応神町東貞方","","",16000000,"","","1800",,"","","","","","","","","",,"",,,"平成30年第１四半期","",""
110,"農地","","36201","徳島県","徳島市","応神町東貞方","","",16000000,"","","2000",,"","","","","","","","","",,"",,,"平成29年第３四半期","",""
111,"農地","","36201","徳島県","徳島市","応神町東貞方","","",15000000,"","","2000",,"","","","","","","その他","","",,"",,,"平成29年第１四半期","",""
112,"農地","","36201","徳島県","徳島市","応神町東貞方","","",8500000,"","","1500",,"","","","","","","","","",,"",,,"平成26年第１四半期","",""
113,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町古川","徳島","30分?60分",60000000,"140000","","1500",41000,"台形","50.0m以上","","","","","店舗","北東","市道",6.5,"準工業地域",60,200,"平成30年第２四半期","",""
114,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町古川","徳島","30分?60分",58000000,"130000","","1500",40000,"台形","50.0m以上","","","","","住宅","北東","市道",6.6,"準工業地域",60,200,"平成30年第１四半期","",""
115,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町古川","徳島","30分?60分",88000000,"150000","","1900",45000,"不整形","23.0","","","","","","西","市道",4.0,"第１種住居地域",60,200,"平成30年第１四半期","",""
116,"宅地(土地)","商業地","36201","徳島県","徳島市","応神町古川","徳島","30分?60分",120000000,"180000","","2000㎡以上",54000,"不整形","22.2","","","","","","西","県道",10.0,"準工業地域",60,200,"平成28年第４四半期","",""
117,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","応神町古川","徳島","30分?60分",130000000,"","","610",,"ほぼ長方形","21.5","490","","","","住宅","南","市道",5.0,"準工業地域",60,200,"平成28年第２四半期","",""
118,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","応神町古川","徳島","30分?60分",71000000,"","","360",,"ほぼ長方形","15.8","300","平成28年","鉄骨造","共同住宅","住宅","南","市道",6.0,"市街化調整区域",70,200,"平成28年第１四半期","",""
119,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町古川","徳島","30分?60分",7000000,"81000","","280",25000,"ほぼ整形","9.6","","","","","その他","南","市道",3.3,"市街化調整区域",70,200,"平成26年第２四半期","",""
120,"宅地(土地)","住宅地","36201","徳島県","徳島市","応神町古川","徳島","30分?60分",14000000,"130000","","350",39000,"正方形","18.0","","","","","","南","市道",5.5,"第１種住居地域",60,200,"平成25年第３四半期","",""
121,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","応神町古川","吉成","30分?60分",17000000,"","","130",,"不整形","20.0","110","平成13年","鉄骨造","住宅、事務所","","南西","市道",4.2,"市街化調整区域",70,200,"平成30年第１四半期","",""
122,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","応神町古川","吉成","30分?60分",82000000,"","","520",,"ほぼ台形","14.5","490","平成13年","ＲＣ","共同住宅","住宅","北西","市道",4.0,"市街化調整区域",70,200,"平成28年第３四半期","",""
123,"宅地(土地)","商業地","36201","徳島県","徳島市","応神町古川","吉成","25",19000000,"250000","","250",76000,"ほぼ長方形","10.5","","","","","","北","県道",14.5,"市街化調整区域",70,200,"平成28年第２四半期","",""
124,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","応神町古川","吉成","30分?60分",35000000,"","","250",,"ほぼ台形","15.0","185","平成10年","木造","共同住宅","住宅","西","市道",4.0,"市街化調整区域",,,"平成26年第３四半期","",""
125,"宅地(土地と建物)","住宅地","36201","徳島県","徳島市","応神町古川","吉成","24",2700000,"","","310",,"不整形","14.0","80","平成7年","鉄骨造","倉庫","","東","私道",3.8,"市街化調整区域",,,"平成26年第１四半期","","私道を含む取引"
